発表日,内容,部局,リンクURL,対象期間,年,月
2025年8月22日,令和6年10月27日執行 衆議院議員総選挙・最高裁判所裁判官国民審査管理執行上問題となった事項,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei15_02000460.html,2025年8月,2025,8
2025年8月22日,「令和5年度末ブロードバンド基盤整備率調査」の調査結果,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban07_02000082.html,2025年8月,2025,8
2025年8月22日,「郵便料金に係る算定基準等に関する検討会」の開催,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu14_02000161.html,2025年8月,2025,8
2025年8月22日,2020年基準 消費者物価指数 全国 2025年(令和7年)7月分,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei08_01000320.html,2025年8月,2025,8
2025年8月22日,陸上無線通信委員会報告（案）に対する意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban14_02000722.html,2025年8月,2025,8
2025年8月20日,弾道ミサイルを想定した住民避難訓練の実施,消防庁,https://www.soumu.go.jp/menu_news/s-news/01shoubo01_02001088.html,2025年8月,2025,8
2025年8月20日,令和6年10月27日執行の衆議院比例代表選出議員選挙九州選挙区 における欠員による繰上補充の選挙会において決定された事項,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei15_02000459.html,2025年8月,2025,8
2025年8月20日,行政手続法第十五条第四項等に規定する総務省令で定める方法を定める省令案及び行政不服審査法施行規則の一部を改正する省令案についての意見募集,行政管理局,https://www.soumu.go.jp/menu_news/s-news/02gyokan06_04000097.html,2025年8月,2025,8
2025年8月20日,令和7年8月6日からの低気圧と前線による大雨に伴う災害に係る普通交付税（9月定例交付分）の繰上げ交付,自治財政局,https://www.soumu.go.jp/menu_news/s-news/01zaisei02_02000378_00010.html,2025年8月,2025,8
2025年8月20日,令和6年度電波の有効利用状況調査(各種無線システム・714MHz以下の周波数帯)に係る電波の有効利用の程度の評価結果及び意見募集の結果の公表,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban01_02000088.html,2025年8月,2025,8
2025年8月20日,令和6年度電波の有効利用状況調査(公共業務用無線局)に係る電波の有効利用の程度の評価結果及び意見募集の結果の公表,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban01_02000089.html,2025年8月,2025,8
2025年8月20日,放送法施行規則及び一般放送の設備及び業務に関する届出の特例を定める省令の一部を改正する省令等に関する意見募集の結果及び電波監理審議会からの答申,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu07_02000317.html,2025年8月,2025,8
2025年8月20日,電波法施行規則等の一部を改正する省令案に対する 意見募集の結果及び電波監理審議会からの答申,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban09_02000550.html,2025年8月,2025,8
2025年8月1日,電気通信事業法施行規則の一部を改正する省令案に対する意見募集の結果及び公布,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban02_02000562.html,2025年8月,2025,8
2025年8月1日,政治資金規正法に基づく政治団体の届出,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei17_02000245.html,2025年8月,2025,8
2025年8月1日,令和7年度 特定地域づくり事業推進交付金の交付決定(第5回),自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei09_02000172.html,2025年8月,2025,8
2025年8月1日,令和7年度 救助技術の高度化等検討会の開催,消防庁,https://www.soumu.go.jp/menu_news/s-news/01shoubo01_02001081.html,2025年8月,2025,8
2025年8月1日,令和7年8月1日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02001102.html,2025年8月,2025,8
2025年8月1日,労働力調査（基本集計）2025年（令和7年）6月分及び4〜6月期平均,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei04_01000282.html,2025年8月,2025,8
2025年8月19日,楽天モバイル株式会社に対する通信の秘密の保護、漏えい報告書の提出及びコンプライアンス・リスク管理体制構築の徹底に係る措置（指導）,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban18_01000261.html,2025年8月,2025,8
2025年8月19日,令和7年度消防団入団促進広報に関する告知イベントの実施,消防庁,https://www.soumu.go.jp/menu_news/s-news/01shoubo01_02001085.html,2025年8月,2025,8
2025年8月19日,第5回中央選挙管理会において決定された事項,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei15_02000458.html,2025年8月,2025,8
2025年8月15日,令和7年8月6日からの低気圧と前線による大雨に伴う災害に係る普通交付税（9月定例交付分）の繰上げ交付,自治財政局,https://www.soumu.go.jp/menu_news/s-news/01zaisei02_02000378_00009.html,2025年8月,2025,8
2025年8月15日,郵便貯金銀行及び郵便保険会社に係る移行期間中の業務の制限等に関する命令の一部を改正する命令（案）に関する意見募集の結果等,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu16_02000074.html,2025年8月,2025,8
2025年8月14日,政党助成法に基づく政党の届出（令和7年7月29日現在）の概要,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei18_02000197.html,2025年8月,2025,8
2025年8月14日,令和7年8月6日からの低気圧と前線による大雨に伴う災害に係る普通交付税（9月定例交付分）の繰上げ交付,自治財政局,https://www.soumu.go.jp/menu_news/s-news/01zaisei02_02000378_00008.html,2025年8月,2025,8
2025年8月14日,政治資金規正法施行令等の一部を改正する政令（案）等に対する意見募集の結果,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei17_02000246.html,2025年8月,2025,8
2025年8月14日,電気通信事業法施行令の一部を改正する政令案に対する意見募集の結果,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban05_02000378.html,2025年8月,2025,8
2025年8月12日,令和7年8月12日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02001104.html,2025年8月,2025,8
2025年8月12日,日ASEANサイバーセキュリティ能力構築センター（AJCCBC）の新施設の開所,サイバーセキュリティ統括官室,https://www.soumu.go.jp/menu_news/s-news/01cyber01_02000001_00246.html,2025年8月,2025,8
2025年8月12日,労働力調査（詳細集計）2025年（令和7年）4〜6月期平均,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei04_01000283.html,2025年8月,2025,8
2025年8月11日,令和7年8月11日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02001103.html,2025年8月,2025,8
2025年7月9日,「電気通信事業分野における市場検証(令和6年度)年次レポート(案)」に対する意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban02_02000556.html,2025年7月,2025,7
2025年7月9日,「情報通信技術の研究開発に係る提案の公募 （ICT重点技術の研究開発プロジェクト）」の結果,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin03_02000431.html,2025年7月,2025,7
2025年7月9日,トカラ列島近海を震源とする地震による被害に係る普通交付税（9月定例交付分）の繰上げ交付,自治財政局,https://www.soumu.go.jp/menu_news/s-news/01zaisei02_02000378_00007.html,2025年7月,2025,7
2025年7月9日,令和7年7月9日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02001097.html,2025年7月,2025,7
2025年7月8日,アニメ「怪獣8号」とタイアップした住宅用火災警報器の維持管理広報ポスターの配布,消防庁,https://www.soumu.go.jp/menu_news/s-news/01shoubo01_02001067.html,2025年7月,2025,7
2025年7月8日,令和7年「情報通信に関する現状報告」 （令和7年版情報通信白書）の公表,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01tsushin02_02000180.html,2025年7月,2025,7
2025年7月8日,令和7年7月8日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02001096.html,2025年7月,2025,7
2025年7月7日,令和7年7月7日付 消防庁人事,消防庁,https://www.soumu.go.jp/menu_news/s-news/01shoubo01_02001068.html,2025年7月,2025,7
2025年7月7日,「MWCバルセロナ2026」における出展支援のご案内,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin08_02000193.html,2025年7月,2025,7
2025年7月7日,「第3回 自動運転インフラ検討会」の開催,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban14_02000714.html,2025年7月,2025,7
2025年7月7日,外国年金受給者の生存証明手続の円滑化に関する調査 ＜結果に基づく通知＞,行政評価局,https://www.soumu.go.jp/menu_news/s-news/hyouka_250707000183189.html,2025年7月,2025,7
2025年7月7日,電波法関係審査基準の一部を改正する訓令案に係る意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban13_02000124.html,2025年7月,2025,7
2025年7月7日,令和7年7月7日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02001095.html,2025年7月,2025,7
2025年7月7日,令和元年7月21日執行の参議院比例代表選出議員選挙 における欠員による繰上補充の選挙会において決定された事項,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei15_02000453.html,2025年7月,2025,7
2025年7月6日,令和7年7月6日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02001094.html,2025年7月,2025,7
2025年7月4日,ICTサービスの利用を巡る諸問題に対する利用環境整備に関する 報告書（案）についての意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban18_01000257.html,2025年7月,2025,7
2025年7月4日,令和7年度第3回中央選挙管理会において決定された事項,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei15_02000452.html,2025年7月,2025,7
2025年7月4日,令和5年度補正予算「国際海底ケーブルの多ルート化によるデジタルインフラ強靭化事業」に係る基金設置法人による間接補助事業者の採択,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban04_02000261.html,2025年7月,2025,7
2025年7月4日,行政手続における特定の個人を識別するための番号の利用等に関する法律施行規則等の一部を改正する命令（案）に対する意見募集の結果,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei02_02000384.html,2025年7月,2025,7
2025年7月4日,弾道ミサイルを想定した住民避難訓練の実施,消防庁,https://www.soumu.go.jp/menu_news/s-news/01shoubo01_02001063.html,2025年7月,2025,7
2025年7月4日,第二号基礎的電気通信役務の提供に係る第二種交付金及び第二種負担金算定等規則第22条第1項第4号に規定するその他総務大臣が告示する事由を定める告示案等に対する意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban07_02000081.html,2025年7月,2025,7
2025年7月4日,行政手続における特定の個人を識別するための番号の利用等に関する法律施行令の一部を改正する政令（案）に対する意見募集の結果,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei02_02000383.html,2025年7月,2025,7
2025年7月4日,家計調査報告（二人以上の世帯）2025年（令和7年）5月分,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei07_01000273.html,2025年7月,2025,7
2025年7月4日,令和7年7月4日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02001093.html,2025年7月,2025,7
2025年7月3日,第27回参議院議員通常選挙に係る当選確実の放送等に関する放送事業者等への要請,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu09_02000365.html,2025年7月,2025,7
2025年7月3日,令和7年度安全功労者・消防功労者総務大臣表彰,消防庁,https://www.soumu.go.jp/menu_news/s-news/01shoubo01_02001062.html,2025年7月,2025,7
2025年7月3日,第27回参議院議員通常選挙の公示日における中央選挙管理会委員長談話,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei15_02000449.html,2025年7月,2025,7
